START_ID,END_ID,TYPE
4899,762,EDGE
4899,763,EDGE
4899,764,EDGE
4899,765,EDGE
4899,766,EDGE
4899,767,EDGE
4899,768,EDGE
4899,769,EDGE
4899,770,EDGE
4899,771,EDGE
4899,772,EDGE
4899,773,EDGE
4899,774,EDGE
4899,775,EDGE
4899,776,EDGE
4900,4901,EDGE
1238,1208,EDGE
4902,801,EDGE
4902,783,EDGE
4902,4903,EDGE
1795,1794,EDGE
1795,73,EDGE
1795,1797,EDGE
1795,1782,EDGE
1795,1784,EDGE
1795,51,EDGE
1795,1775,EDGE
1795,1809,EDGE
1795,1808,EDGE
1795,1810,EDGE
1795,1811,EDGE
1795,1787,EDGE
1795,1801,EDGE
1795,1814,EDGE
1795,98,EDGE
1795,1791,EDGE
1795,1781,EDGE
4904,4150,EDGE
4904,4149,EDGE
4904,3417,EDGE
4904,1964,EDGE
4904,4151,EDGE
4904,3455,EDGE
4904,3454,EDGE
4904,1966,EDGE
4904,3738,EDGE
4904,4152,EDGE
907,999,EDGE
907,944,EDGE
907,911,EDGE
907,947,EDGE
907,861,EDGE
907,863,EDGE
907,822,EDGE
907,467,EDGE
907,952,EDGE
907,915,EDGE
907,868,EDGE
907,955,EDGE
907,141,EDGE
907,917,EDGE
907,1011,EDGE
907,1012,EDGE
907,872,EDGE
907,1015,EDGE
907,874,EDGE
907,1017,EDGE
907,877,EDGE
907,1018,EDGE
907,966,EDGE
907,925,EDGE
907,1023,EDGE
907,1022,EDGE
907,1025,EDGE
907,882,EDGE
907,1028,EDGE
907,883,EDGE
907,973,EDGE
907,1031,EDGE
907,885,EDGE
907,975,EDGE
907,886,EDGE
907,930,EDGE
907,980,EDGE
907,981,EDGE
907,932,EDGE
907,983,EDGE
907,1038,EDGE
907,935,EDGE
907,934,EDGE
907,985,EDGE
907,1039,EDGE
907,892,EDGE
907,987,EDGE
907,937,EDGE
907,986,EDGE
907,938,EDGE
907,894,EDGE
907,1041,EDGE
907,988,EDGE
907,1042,EDGE
907,900,EDGE
907,993,EDGE
907,942,EDGE
907,520,EDGE
4905,1588,EDGE
4905,1492,EDGE
4905,4906,EDGE
2186,2191,EDGE
2186,2199,EDGE
2186,2200,EDGE
2186,1480,EDGE
2186,2193,EDGE
2186,2201,EDGE
2186,2186,EDGE
2186,2196,EDGE
2603,203,EDGE
2603,204,EDGE
2603,207,EDGE
2603,208,EDGE
2603,209,EDGE
2603,210,EDGE
2603,211,EDGE
2603,212,EDGE
2603,213,EDGE
2603,214,EDGE
2603,215,EDGE
2603,216,EDGE
2603,218,EDGE
2603,217,EDGE
2603,219,EDGE
2603,222,EDGE
2603,223,EDGE
2603,224,EDGE
2603,225,EDGE
2603,226,EDGE
2603,227,EDGE
2603,228,EDGE
2603,229,EDGE
2603,230,EDGE
2603,232,EDGE
2603,233,EDGE
2603,234,EDGE
2603,235,EDGE
2603,236,EDGE
2603,237,EDGE
2603,238,EDGE
2603,239,EDGE
2603,241,EDGE
2603,245,EDGE
2603,246,EDGE
2603,247,EDGE
2603,248,EDGE
2603,65,EDGE
2603,249,EDGE
2603,250,EDGE
2603,251,EDGE
2603,252,EDGE
2603,253,EDGE
2603,256,EDGE
2603,257,EDGE
2603,258,EDGE
2603,259,EDGE
2603,260,EDGE
2603,262,EDGE
2603,263,EDGE
2603,264,EDGE
2603,266,EDGE
2603,269,EDGE
2603,267,EDGE
2603,268,EDGE
2603,270,EDGE
2603,271,EDGE
2603,272,EDGE
2603,274,EDGE
2603,275,EDGE
2603,277,EDGE
2603,280,EDGE
2603,281,EDGE
2603,282,EDGE
2603,283,EDGE
2603,285,EDGE
2603,284,EDGE
2603,286,EDGE
2603,287,EDGE
2603,288,EDGE
2603,292,EDGE
2603,293,EDGE
2603,294,EDGE
2603,295,EDGE
2603,297,EDGE
2603,298,EDGE
2603,299,EDGE
2603,300,EDGE
2603,301,EDGE
2603,302,EDGE
2603,303,EDGE
2603,304,EDGE
4907,3712,EDGE
4907,4907,EDGE
4907,3718,EDGE
4907,3719,EDGE
1800,1794,EDGE
1800,1795,EDGE
1800,73,EDGE
1800,1797,EDGE
1800,1774,EDGE
1800,1782,EDGE
1800,1784,EDGE
1800,51,EDGE
1800,1775,EDGE
1800,1809,EDGE
1800,1808,EDGE
1800,1810,EDGE
1800,1811,EDGE
1800,1787,EDGE
1800,1812,EDGE
1800,1801,EDGE
1800,1813,EDGE
1800,1814,EDGE
1800,98,EDGE
1800,1791,EDGE
1800,1781,EDGE
3774,2883,EDGE
3774,2884,EDGE
3774,2878,EDGE
3774,2886,EDGE
3774,3256,EDGE
3774,3257,EDGE
3774,2879,EDGE
3774,2880,EDGE
3774,3258,EDGE
3774,3259,EDGE
3774,3774,EDGE
3774,3021,EDGE
3774,2881,EDGE
3774,3260,EDGE
3774,2875,EDGE
1550,2856,EDGE
1550,460,EDGE
1550,462,EDGE
1550,1525,EDGE
1550,1589,EDGE
1550,468,EDGE
1550,2445,EDGE
1550,471,EDGE
1550,1555,EDGE
1550,1467,EDGE
1550,4,EDGE
1550,1738,EDGE
1550,2312,EDGE
1550,2115,EDGE
1550,541,EDGE
1550,4820,EDGE
1550,2900,EDGE
1550,493,EDGE
1550,550,EDGE
1550,1962,EDGE
1550,805,EDGE
1550,556,EDGE
1550,3055,EDGE
1550,1448,EDGE
1550,3019,EDGE
1550,1626,EDGE
1550,1599,EDGE
1550,1484,EDGE
1550,1573,EDGE
1550,1633,EDGE
1550,1960,EDGE
4908,4685,EDGE
4909,4909,EDGE
4909,3099,EDGE
4909,8,EDGE
4909,2289,EDGE
266,202,EDGE
266,1381,EDGE
266,205,EDGE
266,1697,EDGE
266,603,EDGE
266,206,EDGE
266,208,EDGE
266,1698,EDGE
266,212,EDGE
266,215,EDGE
266,217,EDGE
266,220,EDGE
266,221,EDGE
266,223,EDGE
266,225,EDGE
266,1699,EDGE
266,228,EDGE
266,231,EDGE
266,1700,EDGE
266,233,EDGE
266,236,EDGE
266,239,EDGE
266,240,EDGE
266,242,EDGE
266,244,EDGE
266,243,EDGE
266,245,EDGE
266,246,EDGE
266,249,EDGE
266,1701,EDGE
266,253,EDGE
266,252,EDGE
266,1702,EDGE
266,254,EDGE
266,255,EDGE
266,257,EDGE
266,261,EDGE
266,263,EDGE
266,1703,EDGE
266,265,EDGE
266,1704,EDGE
266,270,EDGE
266,272,EDGE
266,273,EDGE
266,1705,EDGE
266,276,EDGE
266,279,EDGE
266,278,EDGE
266,1706,EDGE
266,1707,EDGE
266,731,EDGE
266,284,EDGE
266,1708,EDGE
266,286,EDGE
266,287,EDGE
266,289,EDGE
266,290,EDGE
266,1709,EDGE
266,291,EDGE
266,295,EDGE
266,296,EDGE
266,1710,EDGE
266,300,EDGE
266,302,EDGE
266,303,EDGE
266,304,EDGE
4910,4911,EDGE
4910,2765,EDGE
4912,828,EDGE
4912,816,EDGE
4912,799,EDGE
4912,779,EDGE
4912,817,EDGE
4912,581,EDGE
4912,821,EDGE
4912,570,EDGE
4912,807,EDGE
4912,788,EDGE
4912,2581,EDGE
4912,834,EDGE
4912,790,EDGE
4912,576,EDGE
4912,578,EDGE
4912,791,EDGE
4912,826,EDGE
4912,838,EDGE
4912,795,EDGE
4912,840,EDGE
4913,549,EDGE
4913,2166,EDGE
4913,1480,EDGE
4913,1459,EDGE
4913,550,EDGE
4913,1584,EDGE
4913,462,EDGE
4913,1609,EDGE
4913,1431,EDGE
4913,1180,EDGE
4913,1527,EDGE
4913,1417,EDGE
4913,2160,EDGE
4913,2161,EDGE
4913,1532,EDGE
4913,1533,EDGE
4913,1568,EDGE
4913,2162,EDGE
4913,2169,EDGE
4913,511,EDGE
4913,2164,EDGE
4913,1403,EDGE
4913,2171,EDGE
4913,1593,EDGE
4913,2165,EDGE
4913,518,EDGE
4913,2172,EDGE
4914,1063,EDGE
4914,1072,EDGE
4914,591,EDGE
4914,4915,EDGE
4122,3287,EDGE
4122,1869,EDGE
4122,1871,EDGE
4122,3288,EDGE
4122,1872,EDGE
4122,3286,EDGE
4122,3226,EDGE
4122,1385,EDGE
4122,2626,EDGE
4122,1870,EDGE
4122,1868,EDGE
4122,1873,EDGE
3138,2633,EDGE
3138,2636,EDGE
3138,4162,EDGE
3138,2640,EDGE
3138,2642,EDGE
3138,4163,EDGE
3138,2643,EDGE
3138,2644,EDGE
3138,2645,EDGE
3138,3138,EDGE
582,828,EDGE
582,816,EDGE
582,799,EDGE
582,581,EDGE
582,790,EDGE
582,779,EDGE
582,576,EDGE
582,578,EDGE
927,999,EDGE
927,907,EDGE
927,944,EDGE
927,911,EDGE
927,947,EDGE
927,861,EDGE
927,863,EDGE
927,822,EDGE
927,467,EDGE
927,915,EDGE
927,952,EDGE
927,955,EDGE
927,868,EDGE
927,141,EDGE
927,917,EDGE
927,1011,EDGE
927,872,EDGE
927,1012,EDGE
927,1015,EDGE
927,874,EDGE
927,1017,EDGE
927,877,EDGE
927,1018,EDGE
927,963,EDGE
927,966,EDGE
927,880,EDGE
927,925,EDGE
927,1023,EDGE
927,1022,EDGE
927,1025,EDGE
927,882,EDGE
927,1027,EDGE
927,1028,EDGE
927,883,EDGE
927,973,EDGE
927,1031,EDGE
927,885,EDGE
927,975,EDGE
927,930,EDGE
927,886,EDGE
927,982,EDGE
927,932,EDGE
927,981,EDGE
927,980,EDGE
927,983,EDGE
927,1038,EDGE
927,935,EDGE
927,934,EDGE
927,1039,EDGE
927,985,EDGE
927,892,EDGE
927,937,EDGE
927,986,EDGE
927,987,EDGE
927,938,EDGE
927,894,EDGE
927,1041,EDGE
927,988,EDGE
927,1042,EDGE
927,991,EDGE
927,897,EDGE
927,900,EDGE
927,993,EDGE
927,942,EDGE
927,520,EDGE
930,999,EDGE
930,1023,EDGE
930,882,EDGE
930,1028,EDGE
930,885,EDGE
930,822,EDGE
930,467,EDGE
930,952,EDGE
930,983,EDGE
930,915,EDGE
930,1038,EDGE
930,141,EDGE
930,1039,EDGE
930,985,EDGE
930,986,EDGE
930,520,EDGE
930,925,EDGE
4916,4156,EDGE
4916,2913,EDGE
1565,1521,EDGE
1565,1523,EDGE
1565,1522,EDGE
1565,1524,EDGE
1565,462,EDGE
1565,1526,EDGE
1565,1529,EDGE
1565,456,EDGE
1565,466,EDGE
1565,1407,EDGE
1565,1408,EDGE
1565,469,EDGE
1565,1409,EDGE
1565,1531,EDGE
1565,470,EDGE
1565,474,EDGE
1565,1534,EDGE
1565,476,EDGE
1565,1535,EDGE
1565,1410,EDGE
1565,480,EDGE
1565,1412,EDGE
1565,1539,EDGE
1565,484,EDGE
1565,489,EDGE
1565,1413,EDGE
1565,1542,EDGE
1565,496,EDGE
1565,498,EDGE
1565,1415,EDGE
1565,1416,EDGE
1565,1420,EDGE
1565,501,EDGE
1565,1422,EDGE
1565,1546,EDGE
1565,1852,EDGE
1565,511,EDGE
1565,515,EDGE
1565,518,EDGE
1565,517,EDGE
1565,1427,EDGE
1565,1428,EDGE
1565,1430,EDGE
1565,1547,EDGE
1565,1432,EDGE
1565,530,EDGE
1565,534,EDGE
1565,1554,EDGE
1565,1434,EDGE
1565,1436,EDGE
1565,536,EDGE
1565,1556,EDGE
1565,1557,EDGE
1565,1558,EDGE
1565,542,EDGE
1565,544,EDGE
1565,543,EDGE
1565,1439,EDGE
1565,1559,EDGE
1565,547,EDGE
1565,1440,EDGE
1565,1853,EDGE
1565,1560,EDGE
1565,1441,EDGE
1565,1847,EDGE
1565,1562,EDGE
1565,1561,EDGE
1565,1443,EDGE
1565,1444,EDGE
1565,1445,EDGE
1565,1447,EDGE
1565,1449,EDGE
1565,1450,EDGE
1565,1565,EDGE
1565,557,EDGE
1565,1566,EDGE
1565,1569,EDGE
1565,1571,EDGE
1565,562,EDGE
1565,1453,EDGE
1565,567,EDGE
1565,1454,EDGE
1565,569,EDGE
1565,1455,EDGE
1565,1579,EDGE
1565,459,EDGE
1565,463,EDGE
1565,460,EDGE
1565,1586,EDGE
1565,1462,EDGE
1565,1587,EDGE
1565,1854,EDGE
1565,1464,EDGE
1565,468,EDGE
1565,1466,EDGE
1565,1590,EDGE
1565,1469,EDGE
1565,1470,EDGE
1565,478,EDGE
1565,1472,EDGE
1565,1474,EDGE
1565,1473,EDGE
1565,1475,EDGE
1565,485,EDGE
1565,1594,EDGE
1565,1477,EDGE
1565,486,EDGE
1565,487,EDGE
1565,1478,EDGE
1565,490,EDGE
1565,494,EDGE
1565,495,EDGE
1565,497,EDGE
1565,1481,EDGE
1565,499,EDGE
1565,1597,EDGE
1565,1482,EDGE
1565,502,EDGE
1565,506,EDGE
1565,1483,EDGE
1565,1855,EDGE
1565,1600,EDGE
1565,1603,EDGE
1565,1604,EDGE
1565,519,EDGE
1565,521,EDGE
1565,1488,EDGE
1565,522,EDGE
1565,1606,EDGE
1565,524,EDGE
1565,1608,EDGE
1565,1180,EDGE
1565,1491,EDGE
1565,527,EDGE
1565,528,EDGE
1565,529,EDGE
1565,532,EDGE
1565,1610,EDGE
1565,537,EDGE
1565,538,EDGE
1565,1495,EDGE
1565,1612,EDGE
1565,1613,EDGE
1565,1497,EDGE
1565,1498,EDGE
1565,1614,EDGE
1565,1615,EDGE
1565,1499,EDGE
1565,1617,EDGE
1565,1619,EDGE
1565,1621,EDGE
1565,1504,EDGE
1565,554,EDGE
1565,1622,EDGE
1565,1507,EDGE
1565,1508,EDGE
1565,1623,EDGE
1565,1624,EDGE
1565,1625,EDGE
1565,1626,EDGE
1565,1856,EDGE
1565,1510,EDGE
1565,1628,EDGE
1565,559,EDGE
1565,1629,EDGE
1565,1514,EDGE
1565,1632,EDGE
1565,1516,EDGE
1565,1517,EDGE
1565,1634,EDGE
1565,565,EDGE
1565,564,EDGE
1565,1518,EDGE
1565,1636,EDGE
1565,1520,EDGE
1565,1519,EDGE
1565,568,EDGE
2761,3501,EDGE
2761,4917,EDGE
2761,1061,EDGE
2761,3233,EDGE
2761,4918,EDGE
2761,2375,EDGE
2761,1066,EDGE
2761,3510,EDGE
2761,176,EDGE
2761,179,EDGE
2761,215,EDGE
2761,2779,EDGE
2761,578,EDGE
2761,2226,EDGE
2761,1071,EDGE
2761,4919,EDGE
2761,2228,EDGE
2761,3211,EDGE
2761,227,EDGE
2761,4920,EDGE
2761,1094,EDGE
2761,3502,EDGE
2761,1078,EDGE
2761,704,EDGE
2761,2739,EDGE
2761,1962,EDGE
2761,4921,EDGE
2761,1052,EDGE
2761,1053,EDGE
2761,666,EDGE
2761,4850,EDGE
2761,581,EDGE
2761,1907,EDGE
2761,3230,EDGE
2761,2838,EDGE
2761,3513,EDGE
2761,4922,EDGE
2761,4923,EDGE
2761,1072,EDGE
2761,4924,EDGE
2761,1106,EDGE
2651,2652,EDGE
2651,1935,EDGE
2651,2651,EDGE
2651,2648,EDGE
2651,2650,EDGE
1650,999,EDGE
1650,2328,EDGE
1650,1643,EDGE
1650,1846,EDGE
1650,2340,EDGE
1650,1149,EDGE
1650,1150,EDGE
1650,1151,EDGE
1650,1844,EDGE
1650,1845,EDGE
1650,1148,EDGE
1650,2343,EDGE
1650,2334,EDGE
1650,1652,EDGE
1650,2345,EDGE
1650,2353,EDGE
1650,1654,EDGE
1650,2076,EDGE
2400,4816,EDGE
382,325,EDGE
382,374,EDGE
382,2118,EDGE
382,2119,EDGE
382,345,EDGE
382,346,EDGE
382,376,EDGE
382,2120,EDGE
382,350,EDGE
382,314,EDGE
382,355,EDGE
382,315,EDGE
382,357,EDGE
382,1637,EDGE
382,358,EDGE
382,317,EDGE
382,360,EDGE
382,384,EDGE
382,364,EDGE
382,2121,EDGE
382,320,EDGE
382,322,EDGE
382,340,EDGE
382,323,EDGE
382,339,EDGE
382,370,EDGE
2838,227,EDGE
2838,176,EDGE
2838,1094,EDGE
2838,3363,EDGE
2838,2387,EDGE
2838,4925,EDGE
2838,179,EDGE
2838,215,EDGE
2838,732,EDGE
2838,2396,EDGE
2838,2441,EDGE
2838,1099,EDGE
2838,685,EDGE
676,689,EDGE
676,601,EDGE
676,604,EDGE
676,603,EDGE
676,721,EDGE
676,610,EDGE
676,611,EDGE
676,692,EDGE
676,695,EDGE
676,646,EDGE
676,696,EDGE
676,697,EDGE
676,724,EDGE
676,651,EDGE
676,614,EDGE
676,653,EDGE
676,615,EDGE
676,654,EDGE
676,619,EDGE
676,726,EDGE
676,700,EDGE
676,702,EDGE
676,620,EDGE
676,660,EDGE
676,663,EDGE
676,731,EDGE
676,706,EDGE
676,707,EDGE
676,734,EDGE
676,673,EDGE
676,711,EDGE
676,674,EDGE
676,626,EDGE
676,627,EDGE
676,679,EDGE
676,678,EDGE
676,738,EDGE
676,681,EDGE
676,683,EDGE
676,684,EDGE
676,686,EDGE
1571,457,EDGE
1571,524,EDGE
1571,460,EDGE
1571,461,EDGE
1571,462,EDGE
1571,525,EDGE
1571,465,EDGE
1571,529,EDGE
1571,441,EDGE
1571,469,EDGE
1571,533,EDGE
1571,176,EDGE
1571,473,EDGE
1571,179,EDGE
1571,215,EDGE
1571,475,EDGE
1571,539,EDGE
1571,1470,EDGE
1571,542,EDGE
1571,541,EDGE
1571,478,EDGE
1571,544,EDGE
1571,484,EDGE
1571,485,EDGE
1571,227,EDGE
1571,488,EDGE
1571,1478,EDGE
1571,491,EDGE
1571,440,EDGE
1571,550,EDGE
1571,1621,EDGE
1571,555,EDGE
1571,500,EDGE
1571,501,EDGE
1571,1482,EDGE
1571,1483,EDGE
1571,560,EDGE
1571,509,EDGE
1571,561,EDGE
1571,559,EDGE
1571,510,EDGE
1571,511,EDGE
1571,564,EDGE
1571,516,EDGE
1571,515,EDGE
1571,519,EDGE
1571,518,EDGE
1571,1488,EDGE
1229,602,EDGE
1229,601,EDGE
1229,603,EDGE
1229,604,EDGE
1229,1205,EDGE
1229,1332,EDGE
1229,607,EDGE
1229,610,EDGE
1229,611,EDGE
1229,612,EDGE
1229,598,EDGE
1229,1333,EDGE
1229,3533,EDGE
1229,215,EDGE
1229,614,EDGE
1229,615,EDGE
1229,618,EDGE
1229,619,EDGE
1229,35,EDGE
1229,1338,EDGE
1229,620,EDGE
1229,621,EDGE
1229,622,EDGE
1229,1341,EDGE
1229,624,EDGE
1229,3604,EDGE
1229,625,EDGE
1229,626,EDGE
1229,627,EDGE
1229,2733,EDGE
1229,1238,EDGE
1229,2661,EDGE
1229,632,EDGE
1229,633,EDGE
1229,634,EDGE
1229,635,EDGE
1229,636,EDGE
1229,641,EDGE
1229,642,EDGE
1229,643,EDGE
1229,1207,EDGE
1229,1208,EDGE
1229,644,EDGE
1229,1967,EDGE
1229,646,EDGE
1229,1352,EDGE
1229,179,EDGE
1229,648,EDGE
1229,647,EDGE
1229,181,EDGE
1229,1211,EDGE
1229,2662,EDGE
1229,651,EDGE
1229,653,EDGE
1229,654,EDGE
1229,655,EDGE
1229,3605,EDGE
1229,657,EDGE
1229,656,EDGE
1229,2737,EDGE
1229,660,EDGE
1229,661,EDGE
1229,662,EDGE
1229,1848,EDGE
1229,663,EDGE
1229,664,EDGE
1229,665,EDGE
1229,668,EDGE
1229,1357,EDGE
1229,670,EDGE
1229,672,EDGE
1229,673,EDGE
1229,674,EDGE
1229,676,EDGE
1229,1232,EDGE
1229,1231,EDGE
1229,1234,EDGE
1229,2734,EDGE
1229,2735,EDGE
1229,677,EDGE
1229,679,EDGE
1229,678,EDGE
1229,681,EDGE
1229,683,EDGE
1229,684,EDGE
1229,3534,EDGE
1229,688,EDGE
1229,687,EDGE
1229,686,EDGE
1229,1816,EDGE
1229,689,EDGE
1229,1964,EDGE
1229,690,EDGE
1229,206,EDGE
1229,691,EDGE
1229,692,EDGE
1229,694,EDGE
1229,693,EDGE
1229,695,EDGE
1229,1210,EDGE
1229,696,EDGE
1229,697,EDGE
1229,2732,EDGE
1229,1335,EDGE
1229,1212,EDGE
1229,698,EDGE
1229,699,EDGE
1229,1214,EDGE
1229,1963,EDGE
1229,700,EDGE
1229,701,EDGE
1229,702,EDGE
1229,227,EDGE
1229,705,EDGE
1229,706,EDGE
1229,707,EDGE
1229,1965,EDGE
1229,2660,EDGE
1229,710,EDGE
1229,711,EDGE
1229,1230,EDGE
1229,1966,EDGE
1229,1344,EDGE
1229,712,EDGE
1229,1241,EDGE
1229,2727,EDGE
1229,2728,EDGE
1229,715,EDGE
1229,1200,EDGE
1229,1202,EDGE
1229,1203,EDGE
1229,3477,EDGE
1229,718,EDGE
1229,719,EDGE
1229,721,EDGE
1229,176,EDGE
1229,723,EDGE
1229,1353,EDGE
1229,724,EDGE
1229,1676,EDGE
1229,725,EDGE
1229,726,EDGE
1229,728,EDGE
1229,730,EDGE
1229,731,EDGE
1229,1358,EDGE
1229,734,EDGE
1229,735,EDGE
1229,2731,EDGE
1229,1237,EDGE
1229,738,EDGE
1229,1240,EDGE
1229,2736,EDGE
1229,3606,EDGE
3977,3975,EDGE
3977,4926,EDGE
3977,4927,EDGE
3977,3377,EDGE
3977,3069,EDGE
3977,4928,EDGE
3977,3978,EDGE
2103,67,EDGE
2103,2096,EDGE
2103,2080,EDGE
2103,2081,EDGE
2103,2971,EDGE
2103,2097,EDGE
2103,2098,EDGE
2103,2084,EDGE
2103,2972,EDGE
2103,423,EDGE
2103,56,EDGE
2103,2100,EDGE
2103,2089,EDGE
2103,2102,EDGE
2103,1849,EDGE
2103,2105,EDGE
2103,181,EDGE
2103,2091,EDGE
2103,2092,EDGE
2103,433,EDGE
2103,2973,EDGE
2103,2093,EDGE
2103,2974,EDGE
2103,35,EDGE
2103,2975,EDGE
3593,1765,EDGE
3593,1581,EDGE
3593,5,EDGE
3593,4929,EDGE
3593,1202,EDGE
3593,1406,EDGE
3593,80,EDGE
3593,4844,EDGE
3593,1550,EDGE
3593,2015,EDGE
3593,468,EDGE
3593,4930,EDGE
3593,1753,EDGE
3593,4669,EDGE
3593,2669,EDGE
3593,2016,EDGE
3593,4667,EDGE
3593,3101,EDGE
3593,3296,EDGE
3593,32,EDGE
3593,4931,EDGE
3593,2017,EDGE
3593,2683,EDGE
3593,1616,EDGE
3593,1501,EDGE
3593,7,EDGE
3593,4932,EDGE
3593,4933,EDGE
3593,1596,EDGE
3593,1419,EDGE
3593,1972,EDGE
3593,2018,EDGE
3593,3,EDGE
3593,2168,EDGE
3593,1570,EDGE
3593,3099,EDGE
3593,1486,EDGE
3593,8,EDGE
3593,3593,EDGE
3593,4934,EDGE
3593,3399,EDGE
3593,1601,EDGE
3593,2021,EDGE
3593,4834,EDGE
3593,132,EDGE
4935,4935,EDGE
4935,3662,EDGE
4935,3527,EDGE
4935,3663,EDGE
4935,3529,EDGE
4935,4936,EDGE
4935,3664,EDGE
4935,3530,EDGE
4935,3531,EDGE
4935,176,EDGE
4935,3755,EDGE
4935,179,EDGE
4935,3756,EDGE
4935,3526,EDGE
4935,3528,EDGE
4935,3757,EDGE
4937,3874,EDGE
4937,227,EDGE
4937,4052,EDGE
4937,1501,EDGE
4937,3875,EDGE
4937,2623,EDGE
4937,2622,EDGE
4937,2628,EDGE
4937,1385,EDGE
4937,2053,EDGE
4937,4059,EDGE
4937,176,EDGE
4937,4049,EDGE
4937,179,EDGE
4937,4938,EDGE
4937,215,EDGE
4937,4054,EDGE
4937,4050,EDGE
4937,3876,EDGE
4937,4055,EDGE
4937,4056,EDGE
4937,2000,EDGE
4937,4051,EDGE
4937,4939,EDGE
4937,2908,EDGE
4940,2316,EDGE
4940,3195,EDGE
4940,3193,EDGE
4940,1056,EDGE
4941,2679,EDGE
4941,2680,EDGE
4942,4942,EDGE
784,3456,EDGE
784,3958,EDGE
784,1765,EDGE
784,3053,EDGE
784,73,EDGE
784,3096,EDGE
784,462,EDGE
784,820,EDGE
784,2065,EDGE
784,784,EDGE
784,3057,EDGE
784,3056,EDGE
784,1468,EDGE
784,1770,EDGE
784,3061,EDGE
784,538,EDGE
784,3062,EDGE
784,3063,EDGE
784,3457,EDGE
784,1772,EDGE
784,3064,EDGE
784,1773,EDGE
784,480,EDGE
784,793,EDGE
784,3065,EDGE
784,1498,EDGE
784,3097,EDGE
784,2901,EDGE
784,2876,EDGE
784,797,EDGE
784,3052,EDGE
784,829,EDGE
784,1766,EDGE
784,831,EDGE
784,2064,EDGE
784,1767,EDGE
784,3054,EDGE
784,45,EDGE
784,1768,EDGE
784,4943,EDGE
784,805,EDGE
784,3271,EDGE
784,1769,EDGE
784,3058,EDGE
784,3959,EDGE
784,3059,EDGE
784,808,EDGE
784,3276,EDGE
784,1771,EDGE
784,3060,EDGE
784,3458,EDGE
784,2076,EDGE
3992,181,EDGE
3992,3440,EDGE
3992,3441,EDGE
3992,3446,EDGE
3992,3445,EDGE
3992,3448,EDGE
3992,3439,EDGE
949,944,EDGE
949,947,EDGE
949,861,EDGE
949,863,EDGE
949,467,EDGE
949,952,EDGE
949,955,EDGE
949,868,EDGE
949,141,EDGE
949,872,EDGE
949,874,EDGE
949,877,EDGE
949,962,EDGE
949,963,EDGE
949,966,EDGE
949,880,EDGE
949,971,EDGE
949,882,EDGE
949,883,EDGE
949,973,EDGE
949,885,EDGE
949,975,EDGE
949,886,EDGE
949,980,EDGE
949,981,EDGE
949,983,EDGE
949,892,EDGE
949,985,EDGE
949,986,EDGE
949,987,EDGE
949,894,EDGE
949,988,EDGE
949,991,EDGE
949,897,EDGE
949,900,EDGE
949,993,EDGE
949,520,EDGE
949,999,EDGE
949,907,EDGE
949,911,EDGE
949,822,EDGE
949,1007,EDGE
949,915,EDGE
949,917,EDGE
949,1011,EDGE
949,1012,EDGE
949,1015,EDGE
949,1017,EDGE
949,1018,EDGE
949,925,EDGE
949,1023,EDGE
949,1022,EDGE
949,1025,EDGE
949,1028,EDGE
949,1027,EDGE
949,927,EDGE
949,1031,EDGE
949,930,EDGE
949,1035,EDGE
949,932,EDGE
949,1038,EDGE
949,934,EDGE
949,935,EDGE
949,1039,EDGE
949,937,EDGE
949,938,EDGE
949,1041,EDGE
949,1042,EDGE
949,942,EDGE
4944,799,EDGE
696,1890,EDGE
696,17,EDGE
696,1891,EDGE
696,601,EDGE
696,603,EDGE
696,604,EDGE
696,1892,EDGE
696,721,EDGE
696,610,EDGE
696,611,EDGE
696,692,EDGE
696,1893,EDGE
696,695,EDGE
696,646,EDGE
696,1894,EDGE
696,697,EDGE
696,1895,EDGE
696,724,EDGE
696,95,EDGE
696,651,EDGE
696,614,EDGE
696,653,EDGE
696,615,EDGE
696,654,EDGE
696,619,EDGE
696,1896,EDGE
696,726,EDGE
696,700,EDGE
696,702,EDGE
696,620,EDGE
696,1897,EDGE
696,1898,EDGE
696,660,EDGE
696,1899,EDGE
696,663,EDGE
696,731,EDGE
696,706,EDGE
696,707,EDGE
696,734,EDGE
696,673,EDGE
696,1900,EDGE
696,117,EDGE
696,1901,EDGE
696,711,EDGE
696,626,EDGE
696,627,EDGE
696,678,EDGE
696,679,EDGE
696,1902,EDGE
696,738,EDGE
696,681,EDGE
696,1903,EDGE
696,1904,EDGE
696,683,EDGE
696,684,EDGE
1335,599,EDGE
1335,600,EDGE
1335,129,EDGE
1335,1833,EDGE
1335,601,EDGE
1335,602,EDGE
1335,603,EDGE
1335,604,EDGE
1335,305,EDGE
1335,605,EDGE
1335,606,EDGE
1335,607,EDGE
1335,130,EDGE
1335,608,EDGE
1335,609,EDGE
1335,610,EDGE
1335,611,EDGE
1335,612,EDGE
1335,1369,EDGE
1335,598,EDGE
1335,1371,EDGE
1335,613,EDGE
1335,614,EDGE
1335,615,EDGE
1335,616,EDGE
1335,617,EDGE
1335,618,EDGE
1335,619,EDGE
1335,144,EDGE
1335,35,EDGE
1335,1339,EDGE
1335,620,EDGE
1335,621,EDGE
1335,622,EDGE
1335,623,EDGE
1335,1341,EDGE
1335,624,EDGE
1335,1370,EDGE
1335,625,EDGE
1335,626,EDGE
